DName,DType,DN_DT,Jahr,Gemeindegebiet,Bevölkerung insgesamt,Bevölkerungsdichte,Landeswert(BD)
Ravensburg,Landkreis,Ravensburg (Landkreis),1980,163164,230685,141,259
Ravensburg,Landkreis,Ravensburg (Landkreis),1981,163169,231915,142,260
Ravensburg,Landkreis,Ravensburg (Landkreis),1982,163168,232227,142,259
Ravensburg,Landkreis,Ravensburg (Landkreis),1983,163167,232333,142,259
Ravensburg,Landkreis,Ravensburg (Landkreis),1984,163166,233252,143,259
Ravensburg,Landkreis,Ravensburg (Landkreis),1985,163170,233644,143,259
Ravensburg,Landkreis,Ravensburg (Landkreis),1986,163169,235027,144,261
Ravensburg,Landkreis,Ravensburg (Landkreis),1987,163169,234477,144,261
Ravensburg,Landkreis,Ravensburg (Landkreis),1988,163169,236456,145,264
Ravensburg,Landkreis,Ravensburg (Landkreis),1989,163172,241111,148,269
Ravensburg,Landkreis,Ravensburg (Landkreis),1990,163170,247674,152,275
Ravensburg,Landkreis,Ravensburg (Landkreis),1991,163172,252561,155,280
Ravensburg,Landkreis,Ravensburg (Landkreis),1992,163167,256616,157,284
Ravensburg,Landkreis,Ravensburg (Landkreis),1993,163167,258866,159,286
Ravensburg,Landkreis,Ravensburg (Landkreis),1994,163178,259951,159,287
Ravensburg,Landkreis,Ravensburg (Landkreis),1995,163181,261446,160,289
Ravensburg,Landkreis,Ravensburg (Landkreis),1996,163181,263551,162,290
Ravensburg,Landkreis,Ravensburg (Landkreis),1997,163181,264260,162,291
Ravensburg,Landkreis,Ravensburg (Landkreis),1998,163181,265765,163,292
Ravensburg,Landkreis,Ravensburg (Landkreis),1999,163181,267147,164,293
Ravensburg,Landkreis,Ravensburg (Landkreis),2000,163181,268770,165,294
Ravensburg,Landkreis,Ravensburg (Landkreis),2001,163181,270572,166,297
Ravensburg,Landkreis,Ravensburg (Landkreis),2002,163181,272273,167,298
Ravensburg,Landkreis,Ravensburg (Landkreis),2003,163180,273681,168,299
Ravensburg,Landkreis,Ravensburg (Landkreis),2004,163181,275079,169,300
Ravensburg,Landkreis,Ravensburg (Landkreis),2005,163181,275677,169,300
Ravensburg,Landkreis,Ravensburg (Landkreis),2006,163181,275900,169,300
Ravensburg,Landkreis,Ravensburg (Landkreis),2007,163181,276470,169,301
Ravensburg,Landkreis,Ravensburg (Landkreis),2008,163182,276474,169,301
Ravensburg,Landkreis,Ravensburg (Landkreis),2009,163182,276363,169,301
Ravensburg,Landkreis,Ravensburg (Landkreis),2010,163183,276965,170,301
Ravensburg,Landkreis,Ravensburg (Landkreis),2011,163183,270129,166,295
Ravensburg,Landkreis,Ravensburg (Landkreis),2012,163184,272425,167,296
Ravensburg,Landkreis,Ravensburg (Landkreis),2013,163182,273540,168,298
Ravensburg,Landkreis,Ravensburg (Landkreis),2014,163182,275339,169,300
Ravensburg,Landkreis,Ravensburg (Landkreis),2015,163182,279296,171,305
Ravensburg,Landkreis,Ravensburg (Landkreis),2016,163210,281627,173,307
Ravensburg,Landkreis,Ravensburg (Landkreis),2017,163210,283264,174,309
Ravensburg,Landkreis,Ravensburg (Landkreis),2018,163208,284285,174,310
Ravensburg,Landkreis,Ravensburg (Landkreis),2019,163208,285424,175,311
Ravensburg,Landkreis,Ravensburg (Landkreis),2020,163208,285888,175,311
Ravensburg,Landkreis,Ravensburg (Landkreis),2021,163208,287011,176,312
Ravensburg,Landkreis,Ravensburg (Landkreis),2022,163208,287393,176,313
Ravensburg,Landkreis,Ravensburg (Landkreis),2023,163208,289725,178,315
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1961,85960,270868,315,219
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1962,85960,279611,325,224
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1963,85961,287088,334,227
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1964,85961,296132,344,231
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1965,85961,305050,355,236
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1966,85961,311454,362,239
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1967,85961,314521,366,240
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1968,85960,322488,375,244
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1969,85960,331190,385,249
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1970,85969,333446,388,250
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1971,85971,340048,396,253
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1972,85971,346661,403,256
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1973,85971,351470,409,258
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1974,85971,351626,409,258
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1975,85965,349139,406,256
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1976,85963,348384,405,255
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1977,85825,349296,407,255
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1978,85824,351171,409,256
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1979,85825,353861,412,257
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1980,85826,356142,415,259
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1981,85827,356252,415,260
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1982,85827,355322,414,259
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1983,85826,354456,413,259
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1984,85806,354348,413,259
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1985,85806,356198,415,259
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1986,85806,359695,419,261
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1987,85806,362499,422,261
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1988,85806,366960,428,264
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1989,85803,373065,435,269
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1990,85802,380813,444,275
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1991,85810,387872,452,280
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1992,85810,393028,458,284
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1993,85810,395828,461,286
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1994,85807,396461,462,287
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1995,85809,399116,465,289
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1996,85818,401635,468,290
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1997,85816,403108,470,291
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1998,85815,404378,471,292
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),1999,85813,407213,475,293
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2000,85814,409296,477,294
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2001,85814,412959,481,297
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2002,85814,415764,484,298
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2003,85815,416635,486,299
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2004,85814,417463,486,300
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2005,85814,417697,487,300
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2006,85814,417609,487,300
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2007,85814,417131,486,301
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2008,85814,416255,485,301
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2009,85814,415696,484,301
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2010,85814,415448,484,301
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2011,85814,407150,474,295
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2012,85814,408827,476,296
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2013,85814,411025,479,298
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2014,85814,414016,482,300
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2015,85814,419456,489,305
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2016,85808,422698,493,307
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2017,85808,424878,495,309
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2018,85808,426158,497,310
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2019,85808,427248,498,311
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2020,85808,427286,498,311
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2021,85808,427316,498,312
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2022,85808,438079,511,313
Rems-Murr-Kreis,Landkreis,Rems-Murr-Kreis (Landkreis),2023,85808,440103,513,315
Reutlingen,Landkreis,Reutlingen (Landkreis),1961,109305,195436,179,219
Reutlingen,Landkreis,Reutlingen (Landkreis),1962,109304,199530,183,224
Reutlingen,Landkreis,Reutlingen (Landkreis),1963,109305,202606,185,227
Reutlingen,Landkreis,Reutlingen (Landkreis),1964,109304,206604,189,231
Reutlingen,Landkreis,Reutlingen (Landkreis),1965,109303,211918,194,236
Reutlingen,Landkreis,Reutlingen (Landkreis),1966,109302,215240,197,239
Reutlingen,Landkreis,Reutlingen (Landkreis),1967,109303,216132,198,240
Reutlingen,Landkreis,Reutlingen (Landkreis),1968,109304,220667,202,244
Reutlingen,Landkreis,Reutlingen (Landkreis),1969,109305,225969,207,249
Reutlingen,Landkreis,Reutlingen (Landkreis),1970,109306,228021,209,250
Reutlingen,Landkreis,Reutlingen (Landkreis),1971,109306,231374,212,253
Reutlingen,Landkreis,Reutlingen (Landkreis),1972,109305,233998,214,256
Reutlingen,Landkreis,Reutlingen (Landkreis),1973,109305,236383,216,258
Reutlingen,Landkreis,Reutlingen (Landkreis),1974,109305,236464,216,258
Reutlingen,Landkreis,Reutlingen (Landkreis),1975,109305,234648,215,256
Reutlingen,Landkreis,Reutlingen (Landkreis),1976,109304,234174,214,255
Reutlingen,Landkreis,Reutlingen (Landkreis),1977,109403,233639,214,255
Reutlingen,Landkreis,Reutlingen (Landkreis),1978,109403,234386,214,256
Reutlingen,Landkreis,Reutlingen (Landkreis),1979,109403,235727,215,257
Reutlingen,Landkreis,Reutlingen (Landkreis),1980,109405,237679,217,259
Reutlingen,Landkreis,Reutlingen (Landkreis),1981,109407,238401,218,260
Reutlingen,Landkreis,Reutlingen (Landkreis),1982,109412,238851,218,259
Reutlingen,Landkreis,Reutlingen (Landkreis),1983,109411,239341,219,259
Reutlingen,Landkreis,Reutlingen (Landkreis),1984,109405,239447,219,259
Reutlingen,Landkreis,Reutlingen (Landkreis),1985,109407,240939,220,259
